transact_no,symbol,buyer_broker,seller_broker,quantity,rate,amount,date
2026041701037258,HBL,29,34,399,212.10,84627.90,2026-04-17
2026041701037256,HBL,29,35,10,212.10,2121.00,2026-04-17
2026041701037140,HBL,39,36,166,212.30,35241.80,2026-04-17
2026041701037124,HBL,29,49,10,212.10,2121.00,2026-04-17
2026041701037104,HBL,29,42,10,212.10,2121.00,2026-04-17
2026041701037679,HBL,34,48,10,212.20,2122.00,2026-04-17
2026041701037558,HBL,22,45,10,212.20,2122.00,2026-04-17
2026041701037489,HBL,29,58,10,212.10,2121.00,2026-04-17
2026041701037463,HBL,29,58,10,212.10,2121.00,2026-04-17
2026041701037433,HBL,29,42,10,212.10,2121.00,2026-04-17
2026041701037416,HBL,29,32,10,212.10,2121.00,2026-04-17
2026041701037857,HBL,29,77,10,212.10,2121.00,2026-04-17
2026041701037852,HBL,29,57,10,212.10,2121.00,2026-04-17
2026041701037829,HBL,29,58,10,212.10,2121.00,2026-04-17
2026041701037799,HBL,29,60,10,212.10,2121.00,2026-04-17
2026041701037681,HBL,29,46,10,212.10,2121.00,2026-04-17
2026041701037680,HBL,34,36,30,212.30,6369.00,2026-04-17
2026041701038112,HBL,29,8,10,212.10,2121.00,2026-04-17
2026041701038062,HBL,29,51,10,212.10,2121.00,2026-04-17
2026041701038022,HBL,29,58,40,212.10,8484.00,2026-04-17
2026041701038020,HBL,29,45,75,212.10,15907.50,2026-04-17
2026041701038008,HBL,29,58,10,212.10,2121.00,2026-04-17
2026041701037897,HBL,29,67,10,212.10,2121.00,2026-04-17
2026041701038340,HBL,29,34,10,212.10,2121.00,2026-04-17
2026041701038318,HBL,29,40,10,212.10,2121.00,2026-04-17
2026041701038309,HBL,29,8,10,212.10,2121.00,2026-04-17
2026041701038266,HBL,29,47,10,212.10,2121.00,2026-04-17
2026041701038181,HBL,29,49,10,212.10,2121.00,2026-04-17
2026041701038178,HBL,29,19,10,212.10,2121.00,2026-04-17
2026041701038676,HBL,41,36,10,212.30,2123.00,2026-04-17
2026041701038675,HBL,41,36,82,212.30,17408.60,2026-04-17
2026041701038651,HBL,29,49,10,212.10,2121.00,2026-04-17
2026041701038530,HBL,29,38,10,212.10,2121.00,2026-04-17
2026041701038502,HBL,29,58,10,212.10,2121.00,2026-04-17
2026041701038379,HBL,29,38,10,212.10,2121.00,2026-04-17
2026041701038682,HBL,41,58,10,212.90,2129.00,2026-04-17
2026041701038681,HBL,41,17,10,212.70,2127.00,2026-04-17
2026041701038680,HBL,41,41,10,212.60,2126.00,2026-04-17
2026041701038679,HBL,41,25,23,212.60,4889.80,2026-04-17
2026041701038678,HBL,41,58,10,212.40,2124.00,2026-04-17
2026041701038677,HBL,41,14,10,212.30,2123.00,2026-04-17
2026041701038704,HBL,29,89,10,212.10,2121.00,2026-04-17
2026041701038687,HBL,41,58,10,213.00,2130.00,2026-04-17
2026041701038686,HBL,41,58,10,213.00,2130.00,2026-04-17
2026041701038685,HBL,41,58,10,213.00,2130.00,2026-04-17
2026041701038684,HBL,41,57,92,213.00,19596.00,2026-04-17
2026041701038683,HBL,41,44,10,212.90,2129.00,2026-04-17
2026041701038887,HBL,29,49,10,212.10,2121.00,2026-04-17
2026041701038864,HBL,29,62,10,212.10,2121.00,2026-04-17
2026041701038851,HBL,29,74,10,212.10,2121.00,2026-04-17
2026041701038763,HBL,29,16,10,212.10,2121.00,2026-04-17
2026041701038710,HBL,29,49,10,212.10,2121.00,2026-04-17
2026041701038708,HBL,29,49,10,212.10,2121.00,2026-04-17
2026041701039088,HBL,34,58,10,213.00,2130.00,2026-04-17
2026041701039087,HBL,34,58,10,213.00,2130.00,2026-04-17
2026041701039086,HBL,34,58,10,213.00,2130.00,2026-04-17
2026041701039085,HBL,34,28,10,212.90,2129.00,2026-04-17
2026041701038901,HBL,29,50,10,212.10,2121.00,2026-04-17
2026041701038889,HBL,29,16,10,212.10,2121.00,2026-04-17
2026041701039215,HBL,29,21,10,212.10,2121.00,2026-04-17
2026041701039158,HBL,58,6,10,213.00,2130.00,2026-04-17
2026041701039102,HBL,42,89,10,212.20,2122.00,2026-04-17
2026041701039091,HBL,34,6,175,213.00,37275.00,2026-04-17
2026041701039090,HBL,34,28,10,213.00,2130.00,2026-04-17
2026041701039089,HBL,34,32,10,213.00,2130.00,2026-04-17
2026041701039502,HBL,22,49,10,212.10,2121.00,2026-04-17
2026041701039497,HBL,22,42,10,212.10,2121.00,2026-04-17
2026041701039428,HBL,22,58,10,212.10,2121.00,2026-04-17
2026041701039425,HBL,29,4,50,212.10,10605.00,2026-04-17
2026041701039249,HBL,29,49,10,212.10,2121.00,2026-04-17
2026041701039248,HBL,29,34,10,212.10,2121.00,2026-04-17
2026041701039650,HBL,22,48,10,212.10,2121.00,2026-04-17
2026041701039642,HBL,58,58,533,213.00,113529.00,2026-04-17
2026041701039641,HBL,58,6,467,213.00,99471.00,2026-04-17
2026041701039582,HBL,58,52,10,212.20,2122.00,2026-04-17
2026041701039518,HBL,22,18,10,212.10,2121.00,2026-04-17
2026041701039509,HBL,22,32,10,212.10,2121.00,2026-04-17
2026041701039934,HBL,50,57,10,213.00,2130.00,2026-04-17
2026041701039933,HBL,50,58,10,213.00,2130.00,2026-04-17
2026041701039932,HBL,50,58,167,213.00,35571.00,2026-04-17
2026041701039804,HBL,49,57,10,212.90,2129.00,2026-04-17
2026041701039781,HBL,41,58,300,213.00,63900.00,2026-04-17
2026041701039756,HBL,49,49,10,212.90,2129.00,2026-04-17
2026041701039941,HBL,39,42,10,212.50,2125.00,2026-04-17
2026041701039939,HBL,50,59,83,213.00,17679.00,2026-04-17
2026041701039938,HBL,50,34,10,213.00,2130.00,2026-04-17
2026041701039937,HBL,50,46,20,213.00,4260.00,2026-04-17
2026041701039936,HBL,50,7,10,213.00,2130.00,2026-04-17
2026041701039935,HBL,50,45,10,213.00,2130.00,2026-04-17
2026041701040411,HBL,41,20,10,212.30,2123.00,2026-04-17
2026041701040199,HBL,35,49,10,212.20,2122.00,2026-04-17
2026041701040180,HBL,35,34,10,212.20,2122.00,2026-04-17
2026041701040159,HBL,35,38,10,212.20,2122.00,2026-04-17
2026041701040116,HBL,35,26,10,212.20,2122.00,2026-04-17
2026041701040061,HBL,39,52,10,212.50,2125.00,2026-04-17
2026041701040955,HBL,26,16,10,212.50,2125.00,2026-04-17
2026041701040954,HBL,26,38,10,212.50,2125.00,2026-04-17
2026041701040953,HBL,26,58,10,212.50,2125.00,2026-04-17
2026041701040952,HBL,26,58,10,212.50,2125.00,2026-04-17
2026041701040797,HBL,41,99,10,212.30,2123.00,2026-04-17
2026041701040757,HBL,41,42,10,212.30,2123.00,2026-04-17
2026041701041632,HBL,57,6,10,212.90,2129.00,2026-04-17
2026041701041046,HBL,26,49,10,212.90,2129.00,2026-04-17
2026041701040959,HBL,26,41,10,212.80,2128.00,2026-04-17
2026041701040958,HBL,26,38,10,212.60,2126.00,2026-04-17
2026041701040957,HBL,26,4,30,212.60,6378.00,2026-04-17
2026041701040956,HBL,26,58,10,212.50,2125.00,2026-04-17
2026041701041848,HBL,89,58,10,212.40,2124.00,2026-04-17
2026041701041833,HBL,57,7,50,212.90,10645.00,2026-04-17
2026041701041819,HBL,57,52,10,212.90,2129.00,2026-04-17
2026041701041817,HBL,57,58,10,212.90,2129.00,2026-04-17
2026041701041781,HBL,57,42,10,212.90,2129.00,2026-04-17
2026041701041708,HBL,57,58,10,212.90,2129.00,2026-04-17
2026041701042349,HBL,89,42,10,212.40,2124.00,2026-04-17
2026041701042346,HBL,89,35,40,212.40,8496.00,2026-04-17
2026041701042153,HBL,89,39,10,212.40,2124.00,2026-04-17
2026041701042147,HBL,89,35,10,212.40,2124.00,2026-04-17
2026041701041994,HBL,89,58,10,212.40,2124.00,2026-04-17
2026041701041942,HBL,89,18,10,212.40,2124.00,2026-04-17
2026041701042819,HBL,22,58,10,212.50,2125.00,2026-04-17
2026041701042790,HBL,22,19,10,212.50,2125.00,2026-04-17
2026041701042609,HBL,22,4,10,212.50,2125.00,2026-04-17
2026041701042448,HBL,22,58,10,212.50,2125.00,2026-04-17
2026041701042439,HBL,22,7,100,212.50,21250.00,2026-04-17
2026041701042436,HBL,22,42,10,212.50,2125.00,2026-04-17
2026041701043043,HBL,22,14,830,212.50,176375.00,2026-04-17
2026041701043012,HBL,22,38,10,212.50,2125.00,2026-04-17
2026041701042989,HBL,85,59,30,213.00,6390.00,2026-04-17
2026041701042988,HBL,85,7,950,212.90,202255.00,2026-04-17
2026041701042987,HBL,85,4,20,212.80,4256.00,2026-04-17
2026041701042885,HBL,22,6,10,212.50,2125.00,2026-04-17
2026041701043049,HBL,81,14,100,212.20,21220.00,2026-04-17
2026041701043048,HBL,42,14,500,212.20,106100.00,2026-04-17
2026041701043047,HBL,81,14,200,212.30,42460.00,2026-04-17
2026041701043046,HBL,45,14,30,212.30,6369.00,2026-04-17
2026041701043045,HBL,41,14,70,212.40,14868.00,2026-04-17
2026041701043044,HBL,22,14,2000,212.50,425000.00,2026-04-17
2026041701043055,HBL,58,14,100,212.00,21200.00,2026-04-17
2026041701043054,HBL,38,14,320,212.00,67840.00,2026-04-17
2026041701043053,HBL,4,14,20,212.00,4240.00,2026-04-17
2026041701043052,HBL,49,14,50,212.00,10600.00,2026-04-17
2026041701043051,HBL,58,14,10,212.00,2120.00,2026-04-17
2026041701043050,HBL,14,14,200,212.10,42420.00,2026-04-17
2026041701043061,HBL,38,14,100,212.00,21200.00,2026-04-17
2026041701043060,HBL,58,14,150,212.00,31800.00,2026-04-17
2026041701043059,HBL,36,14,50,212.00,10600.00,2026-04-17
2026041701043058,HBL,51,14,300,212.00,63600.00,2026-04-17
2026041701043057,HBL,49,14,55,212.00,11660.00,2026-04-17
2026041701043056,HBL,42,14,500,212.00,106000.00,2026-04-17
2026041701043127,HBL,11,42,10,212.50,2125.00,2026-04-17
2026041701043066,HBL,42,14,750,212.00,159000.00,2026-04-17
2026041701043065,HBL,58,14,50,212.00,10600.00,2026-04-17
2026041701043064,HBL,57,14,95,212.00,20140.00,2026-04-17
2026041701043063,HBL,10,14,1000,212.00,212000.00,2026-04-17
2026041701043062,HBL,42,14,20,212.00,4240.00,2026-04-17
2026041701043626,HBL,11,34,10,212.50,2125.00,2026-04-17
2026041701043583,HBL,11,58,10,212.50,2125.00,2026-04-17
2026041701043553,HBL,11,36,10,212.50,2125.00,2026-04-17
2026041701043484,HBL,11,58,10,212.50,2125.00,2026-04-17
2026041701043276,HBL,57,59,200,213.00,42600.00,2026-04-17
2026041701043144,HBL,11,58,10,212.50,2125.00,2026-04-17
2026041701044141,HBL,11,34,10,212.50,2125.00,2026-04-17
2026041701044062,HBL,11,49,10,212.50,2125.00,2026-04-17
2026041701043871,HBL,11,46,10,212.50,2125.00,2026-04-17
2026041701043818,HBL,11,45,10,212.50,2125.00,2026-04-17
2026041701043773,HBL,11,29,10,212.50,2125.00,2026-04-17
2026041701043704,HBL,11,58,10,212.50,2125.00,2026-04-17
2026041701044553,HBL,11,56,10,212.50,2125.00,2026-04-17
2026041701044479,HBL,11,26,10,212.50,2125.00,2026-04-17
2026041701044441,HBL,11,91,10,212.50,2125.00,2026-04-17
2026041701044401,HBL,11,47,10,212.50,2125.00,2026-04-17
2026041701044381,HBL,11,38,209,212.50,44412.50,2026-04-17
2026041701044365,HBL,11,26,10,212.50,2125.00,2026-04-17
2026041701044829,HBL,11,58,10,212.50,2125.00,2026-04-17
2026041701044826,HBL,11,45,10,212.50,2125.00,2026-04-17
2026041701044725,HBL,11,56,10,212.50,2125.00,2026-04-17
2026041701044718,HBL,11,57,10,212.50,2125.00,2026-04-17
2026041701044711,HBL,11,59,10,212.50,2125.00,2026-04-17
2026041701044585,HBL,11,16,10,212.50,2125.00,2026-04-17
2026041701045430,HBL,39,40,10,212.60,2126.00,2026-04-17
2026041701045338,HBL,39,49,10,212.60,2126.00,2026-04-17
2026041701045320,HBL,41,57,10,212.90,2129.00,2026-04-17
2026041701045277,HBL,39,45,10,212.60,2126.00,2026-04-17
2026041701045133,HBL,11,38,10,212.50,2125.00,2026-04-17
2026041701044916,HBL,11,38,10,212.50,2125.00,2026-04-17
2026041701045522,HBL,58,25,10,212.90,2129.00,2026-04-17
2026041701045521,HBL,58,42,10,212.90,2129.00,2026-04-17
2026041701045520,HBL,58,58,10,212.90,2129.00,2026-04-17
2026041701045519,HBL,58,57,196,212.90,41728.40,2026-04-17
2026041701045518,HBL,58,57,100,212.80,21280.00,2026-04-17
2026041701045447,HBL,39,40,10,212.60,2126.00,2026-04-17
2026041701045647,HBL,20,35,10,213.00,2130.00,2026-04-17
2026041701045646,HBL,20,58,10,213.00,2130.00,2026-04-17
2026041701045645,HBL,20,59,513,213.00,109269.00,2026-04-17
2026041701045644,HBL,20,49,185,212.90,39386.50,2026-04-17
2026041701045546,HBL,39,45,10,212.60,2126.00,2026-04-17
2026041701045523,HBL,58,59,174,213.00,37062.00,2026-04-17
2026041701045653,HBL,20,1,510,213.00,108630.00,2026-04-17
2026041701045652,HBL,20,19,10,213.00,2130.00,2026-04-17
2026041701045651,HBL,20,32,10,213.00,2130.00,2026-04-17
2026041701045650,HBL,20,25,1500,213.00,319500.00,2026-04-17
2026041701045649,HBL,20,37,10,213.00,2130.00,2026-04-17
2026041701045648,HBL,20,41,10,213.00,2130.00,2026-04-17
2026041701045659,HBL,20,38,300,213.00,63900.00,2026-04-17
2026041701045658,HBL,20,42,10,213.00,2130.00,2026-04-17
2026041701045657,HBL,20,54,50,213.00,10650.00,2026-04-17
2026041701045656,HBL,20,38,10,213.00,2130.00,2026-04-17
2026041701045655,HBL,20,49,10,213.00,2130.00,2026-04-17
2026041701045654,HBL,20,57,10,213.00,2130.00,2026-04-17
2026041701045665,HBL,20,22,10,213.00,2130.00,2026-04-17
2026041701045664,HBL,20,41,65,213.00,13845.00,2026-04-17
2026041701045663,HBL,20,58,10,213.00,2130.00,2026-04-17
2026041701045662,HBL,20,49,10,213.00,2130.00,2026-04-17
2026041701045661,HBL,20,1,1500,213.00,319500.00,2026-04-17
2026041701045660,HBL,20,32,100,213.00,21300.00,2026-04-17
2026042001075936,HBL,20,58,10,211.20,2112.00,2026-04-20
2026042001075773,HBL,58,45,8,210.00,1680.00,2026-04-20
2026042001075710,HBL,58,42,20,211.50,4230.00,2026-04-20
2026042001075677,HBL,40,42,50,211.50,10575.00,2026-04-20
2026042001075676,HBL,40,34,350,211.50,74025.00,2026-04-20
2026042001075581,HBL,20,41,10,211.20,2112.00,2026-04-20
2026042001052525,HBL,58,41,10,210.00,2100.00,2026-04-20
2026042001052503,HBL,58,41,20,210.00,4200.00,2026-04-20
2026042001053071,HBL,3,56,10,209.90,2099.00,2026-04-20
2026042001053060,HBL,3,38,10,209.90,2099.00,2026-04-20
2026042001052979,HBL,3,39,10,209.90,2099.00,2026-04-20
2026042001052835,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001052603,HBL,3,14,10,209.90,2099.00,2026-04-20
2026042001052597,HBL,3,29,10,209.90,2099.00,2026-04-20
2026042001053157,HBL,3,42,10,209.90,2099.00,2026-04-20
2026042001053152,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001053139,HBL,3,21,10,209.90,2099.00,2026-04-20
2026042001053114,HBL,3,22,10,209.90,2099.00,2026-04-20
2026042001053099,HBL,3,41,50,209.90,10495.00,2026-04-20
2026042001053097,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001053345,HBL,3,40,10,209.90,2099.00,2026-04-20
2026042001053340,HBL,3,98,10,209.90,2099.00,2026-04-20
2026042001053334,HBL,3,48,10,209.90,2099.00,2026-04-20
2026042001053293,HBL,3,35,10,209.90,2099.00,2026-04-20
2026042001053275,HBL,3,17,10,209.90,2099.00,2026-04-20
2026042001053257,HBL,3,32,10,209.90,2099.00,2026-04-20
2026042001053583,HBL,41,58,10,210.00,2100.00,2026-04-20
2026042001053582,HBL,41,45,10,210.00,2100.00,2026-04-20
2026042001053581,HBL,41,3,10,210.00,2100.00,2026-04-20
2026042001053554,HBL,3,39,10,209.90,2099.00,2026-04-20
2026042001053533,HBL,3,96,10,209.90,2099.00,2026-04-20
2026042001053517,HBL,3,1,10,209.90,2099.00,2026-04-20
2026042001054005,HBL,58,58,80,210.00,16800.00,2026-04-20
2026042001053907,HBL,3,45,10,209.90,2099.00,2026-04-20
2026042001053901,HBL,3,49,10,209.90,2099.00,2026-04-20
2026042001053674,HBL,3,14,10,209.90,2099.00,2026-04-20
2026042001053586,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001053584,HBL,41,58,70,210.00,14700.00,2026-04-20
2026042001054011,HBL,58,51,10,210.00,2100.00,2026-04-20
2026042001054010,HBL,58,8,10,210.00,2100.00,2026-04-20
2026042001054009,HBL,58,58,10,210.00,2100.00,2026-04-20
2026042001054008,HBL,58,29,10,210.00,2100.00,2026-04-20
2026042001054007,HBL,58,25,88,210.00,18480.00,2026-04-20
2026042001054006,HBL,58,22,10,210.00,2100.00,2026-04-20
2026042001054017,HBL,58,95,10,210.00,2100.00,2026-04-20
2026042001054016,HBL,58,13,10,210.00,2100.00,2026-04-20
2026042001054015,HBL,58,58,10,210.00,2100.00,2026-04-20
2026042001054014,HBL,58,58,10,210.00,2100.00,2026-04-20
2026042001054013,HBL,58,6,10,210.00,2100.00,2026-04-20
2026042001054012,HBL,58,49,10,210.00,2100.00,2026-04-20
2026042001054345,HBL,10,52,10,210.00,2100.00,2026-04-20
2026042001054341,HBL,10,59,10,210.00,2100.00,2026-04-20
2026042001054262,HBL,3,17,10,209.90,2099.00,2026-04-20
2026042001054214,HBL,58,45,10,210.00,2100.00,2026-04-20
2026042001054080,HBL,3,49,10,209.90,2099.00,2026-04-20
2026042001054018,HBL,3,49,10,209.90,2099.00,2026-04-20
2026042001055061,HBL,77,57,60,210.00,12600.00,2026-04-20
2026042001054919,HBL,3,21,10,209.90,2099.00,2026-04-20
2026042001054795,HBL,58,42,3,208.00,624.00,2026-04-20
2026042001054569,HBL,3,34,10,209.90,2099.00,2026-04-20
2026042001054517,HBL,10,57,165,210.00,34650.00,2026-04-20
2026042001054380,HBL,10,32,10,210.00,2100.00,2026-04-20
2026042001056018,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001055725,HBL,3,60,10,209.90,2099.00,2026-04-20
2026042001055648,HBL,3,1,100,209.90,20990.00,2026-04-20
2026042001055266,HBL,3,52,10,209.90,2099.00,2026-04-20
2026042001055237,HBL,3,45,10,209.90,2099.00,2026-04-20
2026042001055163,HBL,3,22,10,209.90,2099.00,2026-04-20
2026042001056170,HBL,3,36,10,209.90,2099.00,2026-04-20
2026042001056146,HBL,3,43,10,209.90,2099.00,2026-04-20
2026042001056116,HBL,58,57,139,210.00,29190.00,2026-04-20
2026042001056101,HBL,57,57,90,210.00,18900.00,2026-04-20
2026042001056043,HBL,22,57,438,210.00,91980.00,2026-04-20
2026042001056037,HBL,3,42,10,209.90,2099.00,2026-04-20
2026042001056806,HBL,3,29,10,209.90,2099.00,2026-04-20
2026042001056657,HBL,3,77,10,209.90,2099.00,2026-04-20
2026042001056562,HBL,3,60,10,209.90,2099.00,2026-04-20
2026042001056553,HBL,3,46,10,209.90,2099.00,2026-04-20
2026042001056386,HBL,3,38,10,209.90,2099.00,2026-04-20
2026042001056254,HBL,3,38,10,209.90,2099.00,2026-04-20
2026042001057471,HBL,3,25,10,209.90,2099.00,2026-04-20
2026042001057102,HBL,3,80,10,209.90,2099.00,2026-04-20
2026042001056953,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001056922,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001056921,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001056863,HBL,11,57,110,210.00,23100.00,2026-04-20
2026042001058387,HBL,3,42,10,209.90,2099.00,2026-04-20
2026042001057947,HBL,3,42,10,209.90,2099.00,2026-04-20
2026042001057912,HBL,3,22,10,209.90,2099.00,2026-04-20
2026042001057722,HBL,3,42,10,209.90,2099.00,2026-04-20
2026042001057606,HBL,11,57,80,210.00,16800.00,2026-04-20
2026042001057516,HBL,3,29,10,209.90,2099.00,2026-04-20
2026042001059353,HBL,3,51,10,209.90,2099.00,2026-04-20
2026042001059167,HBL,3,42,10,209.90,2099.00,2026-04-20
2026042001059164,HBL,3,45,10,209.90,2099.00,2026-04-20
2026042001058771,HBL,3,34,10,209.90,2099.00,2026-04-20
2026042001058436,HBL,3,48,10,209.90,2099.00,2026-04-20
2026042001058426,HBL,3,43,10,209.90,2099.00,2026-04-20
2026042001060549,HBL,3,42,10,209.90,2099.00,2026-04-20
2026042001060526,HBL,19,45,10,210.00,2100.00,2026-04-20
2026042001060510,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001060305,HBL,3,49,10,209.90,2099.00,2026-04-20
2026042001059717,HBL,3,58,10,209.90,2099.00,2026-04-20
2026042001059358,HBL,49,57,50,210.00,10500.00,2026-04-20
2026042001060557,HBL,34,51,18,210.00,3780.00,2026-04-20
2026042001060556,HBL,34,45,10,210.00,2100.00,2026-04-20
2026042001060555,HBL,34,35,10,210.00,2100.00,2026-04-20
2026042001060554,HBL,34,39,10,210.00,2100.00,2026-04-20
2026042001060553,HBL,34,25,10,210.00,2100.00,2026-04-20
2026042001060552,HBL,34,38,10,210.00,2100.00,2026-04-20
2026042001060563,HBL,34,58,10,210.00,2100.00,2026-04-20
2026042001060562,HBL,34,22,10,210.00,2100.00,2026-04-20
2026042001060561,HBL,34,49,10,210.00,2100.00,2026-04-20
2026042001060560,HBL,34,58,10,210.00,2100.00,2026-04-20
2026042001060559,HBL,34,70,10,210.00,2100.00,2026-04-20
2026042001060558,HBL,34,56,10,210.00,2100.00,2026-04-20
2026042001060616,HBL,34,17,110,210.00,23100.00,2026-04-20
2026042001060614,HBL,8,17,90,210.00,18900.00,2026-04-20
2026042001060569,HBL,34,51,10,210.00,2100.00,2026-04-20
2026042001060566,HBL,34,46,463,210.00,97230.00,2026-04-20
2026042001060565,HBL,34,89,10,210.00,2100.00,2026-04-20
2026042001060564,HBL,34,19,10,210.00,2100.00,2026-04-20
2026042001060874,HBL,34,49,10,210.00,2100.00,2026-04-20
2026042001060857,HBL,34,57,10,210.00,2100.00,2026-04-20
2026042001060767,HBL,34,34,10,210.00,2100.00,2026-04-20
2026042001060709,HBL,34,80,10,210.00,2100.00,2026-04-20
2026042001060706,HBL,34,46,10,210.00,2100.00,2026-04-20
2026042001060617,HBL,34,53,10,210.00,2100.00,2026-04-20
2026042001061039,HBL,34,57,10,210.00,2100.00,2026-04-20
2026042001061038,HBL,34,58,10,210.00,2100.00,2026-04-20
2026042001061022,HBL,3,16,10,209.90,2099.00,2026-04-20
2026042001060905,HBL,34,52,10,210.00,2100.00,2026-04-20
2026042001060900,HBL,34,56,10,210.00,2100.00,2026-04-20
2026042001060897,HBL,34,3,10,210.00,2100.00,2026-04-20
2026042001061314,HBL,29,16,10,210.00,2100.00,2026-04-20
2026042001061303,HBL,4,6,10,210.00,2100.00,2026-04-20
2026042001061176,HBL,4,49,10,210.00,2100.00,2026-04-20
2026042001061116,HBL,34,21,10,210.30,2103.00,2026-04-20
2026042001061078,HBL,34,47,10,210.30,2103.00,2026-04-20
2026042001061040,HBL,34,50,10,210.30,2103.00,2026-04-20
2026042001061535,HBL,29,52,10,210.00,2100.00,2026-04-20
2026042001061461,HBL,29,48,10,210.00,2100.00,2026-04-20
2026042001061441,HBL,29,47,10,210.00,2100.00,2026-04-20
2026042001061429,HBL,29,1,10,210.00,2100.00,2026-04-20
2026042001061370,HBL,29,38,10,210.00,2100.00,2026-04-20
2026042001061315,HBL,29,58,10,210.00,2100.00,2026-04-20
2026042001062228,HBL,34,67,10,210.10,2101.00,2026-04-20
2026042001062168,HBL,29,49,10,210.00,2100.00,2026-04-20
2026042001061970,HBL,29,21,10,210.00,2100.00,2026-04-20
2026042001061839,HBL,29,14,10,210.00,2100.00,2026-04-20
2026042001061771,HBL,29,49,10,210.00,2100.00,2026-04-20
2026042001061669,HBL,29,57,10,210.00,2100.00,2026-04-20
2026042001062461,HBL,34,58,10,210.10,2101.00,2026-04-20
2026042001062404,HBL,34,42,10,210.10,2101.00,2026-04-20
2026042001062377,HBL,34,49,10,210.10,2101.00,2026-04-20
2026042001062355,HBL,34,49,10,210.10,2101.00,2026-04-20
2026042001062328,HBL,34,42,10,210.10,2101.00,2026-04-20
2026042001062263,HBL,34,42,10,210.10,2101.00,2026-04-20
2026042001062842,HBL,34,43,10,210.10,2101.00,2026-04-20
2026042001062643,HBL,34,6,10,210.10,2101.00,2026-04-20
2026042001062634,HBL,34,89,10,210.10,2101.00,2026-04-20
2026042001062565,HBL,34,49,10,210.10,2101.00,2026-04-20
2026042001062559,HBL,34,58,10,210.10,2101.00,2026-04-20
2026042001062473,HBL,34,91,10,210.10,2101.00,2026-04-20
